Date,AAPL,ADBE,ADI,AEP,AMAT,AMD,AMGN,AMZN,AVGO,BA,BAC,BIIB,BMRN,C,CAT,CCOEY,CMI,COF,CRM,CRSP,CSCO,DE,DUK,EA,ED,EIX,EMR,ETR,EXC,GILD,GOOGL,GS,HON,HPQ,IBM,ILMN,INTC,ITW,JPM,LRCX,MMM,MRVL,MS,MSFT,MU,NEE,NFLX,NOW,NRG,NTES,NVAX,NVDA,NXPI,ON,ORCL,PH,PNC,QCOM,REGN,SO,SWK,TFC,TTWO,TXN,USB,VERI,VRTX,VST,WFC
2018-04-25 00:00:00-04:00,38.74311829,217.3200073,77.96216583,55.39234161,45.59892273,9.710000038,144.6994781,73.00849915,187.2471466,328.3560486,25.9608345,269.4500122,81.52999878,55.7600975,125.9029922,2.434999943,136.4891052,82.79421997,117.1669464,47.77999878,36.43526077,126.0641937,60.76612473,114.267334,62.31529236,50.25561905,58.62443161,62.33045578,22.55853462,57.13587189,51.09086609,207.3902283,123.9238739,17.46984482,103.6376266,231.1900024,43.70140839,131.0072479,92.23710632,169.5668793,124.1773224,19.54537392,42.99491882,86.25505829,46.7492981,34.57081223,305.7600098,158,26.38691521,44.67224121,32.79999924,5.362111092,92.43548584,23.12000084,41.52305222,151.776535,117.7484131,42.0975647,316.1700134,35.2707634,122.717659,41.36821365,96.22000122,86.56536102,40.26676559,16.87000084,155.1499939,19.41166306,44.27587509
2018-04-26 00:00:00-04:00,38.8780632,221.9100037,78.7882309,55.93751526,46.85163879,11.03999996,145.1464233,75.89800262,188.4082184,328.289032,25.90054703,273.8599854,82.51000214,55.61538315,126.8742142,2.434999943,136.3628693,81.81239319,120.6723709,50.06999969,36.85203934,124.5386276,61.49787521,117.1269608,63.15792465,50.55015564,57.58351135,63.79811859,22.76016235,57.64291,52.10569763,208.1357727,123.7048035,17.60920906,104.1915512,242.6300049,45.12182999,122.2013931,92.32933807,172.9551392,123.084465,20.03448486,43.12710571,88.07717133,49.2439003,35.19180298,313.980011,165.1600037,26.59909821,44.93588638,32.40000153,5.573962688,93.62302399,23.75,41.71365356,146.6171112,117.7726746,42.70682144,323.9700012,35.31674194,123.4288788,41.00674438,99.19000244,86.33004761,40.25883102,18.59000015,158.8099976,19.51529121,43.71730423
2018-04-27 00:00:00-04:00,38.42824554,221.8999939,77.88221741,56.5628891,45.84017563,11.10999966,146.8762817,78.6309967,190.3379211,326.4598083,25.96945,276.7999878,84.30999756,55.46263504,125.4954453,2.375,135.3779449,81.86592865,120.0631638,48.90999985,37.26883698,125.6622543,62.00627136,115.0410004,63.93696594,50.99193954,57.86509323,64.4416275,22.95602036,57.61169434,51.51337814,207.8843842,123.8142776,17.71577835,104.0211029,244.4499969,44.84965897,123.2038193,91.7423172,170.102829,122.4786987,19.5166111,43.05239868,89.53482819,46.67073822,35.35351944,311.7600098,163.1799927,26.74338341,45.54391479,31.60000038,5.601434231,96.28127289,22.97999954,41.3233757,148.2677917,119.0737915,43.24837875,313.0499878,35.55429077,123.8659134,41.07596207,98.62999725,86.15354156,40.63145447,19.56999969,156.0500031,19.63618279,43.65061951
2018-04-30 00:00:00-04:00,39.12428665,221.6000061,77.58909607,56.105896,46.09071732,10.88000011,144.4098053,78.3065033,187.5905457,319.4494629,25.77134514,273.6000061,83.51000214,54.88381577,125.1832428,2.410000086,134.5698547,80.88414001,120.8321609,46.86000061,36.91873169,123.6251221,61.74438095,115.540451,63.69849396,50.78267288,56.66206741,64.03353119,22.85808945,56.34027863,50.87061691,206.6100159,121.9182892,17.61740685,102.9417114,240.9299927,43.90553665,122.7285233,91.22239685,168.1044006,121.3982925,19.23848534,42.85316849,87.38570404,45.15825653,35.34272766,312.4599915,166.1399994,26.33560181,46.10709763,31.20000076,5.56604147,95.8245163,22.07999992,41.45044327,148.4842529,117.6756897,43.16374969,303.6799927,35.33973312,121.3294449,40.60683441,99.70999908,85.24585724,39.9971962,20.70999908,153.1600037,19.73116493,43.31715393
2018-05-01 00:00:00-04:00,40.03338242,224.0800018,78.93035126,55.67298126,47.24137878,11.13000011,140.1060028,79.11299896,188.3755493,315.5995178,25.79718399,274.6099854,86.16000366,54.86774063,125.2352829,2.410000086,129.0307922,80.03618622,122.9493942,47.40999985,37.36886597,123.6616745,61.49020004,117.3522186,63.55539703,50.78267288,58.85480881,63.75099564,23.12883568,56.59767151,51.97784424,205.170929,121.7750168,17.88793755,102.9700928,242.9900055,45.35999298,124.439537,91.22239685,172.9460297,121.7917328,19.48783493,43.01089096,88.76860046,45.95377731,35.1939621,313.2999878,165.4199982,26.03826904,46.80298233,31,5.621480942,94.99324799,22.15999985,41.70458603,151.5058441,117.457489,43.00298309,301.2200012,35.10220337,120.5153961,40.81447601,104.3000031,86.90153503,40.21126938,19.34000015,152.4799957,19.73116493,43.81735992
2018-05-02 00:00:00-04:00,41.80184174,221.1000061,78.43292236,55.47252655,46.88874817,10.97000027,140.2301178,78.48400116,187.0345612,310.4758606,25.47848129,274.1300049,82.37000275,54.65871811,124.7496567,2.462500095,123.0035172,79.59882355,122.6597748,48.52000046,36.56029892,123.0952911,61.60574341,116.4806213,62.99893188,49.31778717,57.67736816,64.04922485,23.26133347,52.167202,51.24369049,202.8996887,120.4857025,17.66658783,101.1592789,240.5,44.4924202,123.6704712,90.50119781,172.1557465,121.4670029,19.71800041,42.91957474,87.37635803,45.06986618,35.24355316,313.3599854,165.5,25.8938446,45.69456863,32,5.600939274,93.83312225,22.20000076,41.30522537,151.3705597,116.0593643,42.5291214,296.1400146,35.4393425,119.7099075,40.65297699,104.8799973,86.53175354,39.52944183,20.04999924,149.4700012,19.85205269,43.50889587
2018-05-03 00:00:00-04:00,41.87761307,226.0500031,78.0865097,55.51260376,47.05578232,10.93000031,137.7140503,78.60399628,184.1808472,316.7008667,25.15118027,266.4400024,82.30000305,54.61852264,124.6802902,2.472500086,120.8400726,78.47419739,124.2477036,47.77000046,37.04376221,125.031929,61.43627167,117.685173,62.80021667,49.00001144,57.52378082,64.63000488,23.5320816,50.84899902,51.25617218,202.3448181,120.8059845,17.4780426,100.8325653,239.9299927,44.46690369,124.6901779,89.93095398,172.0740051,122.2039185,19.94817734,42.40487289,87.8996048,45.78680801,35.15945816,311.6900024,168.7299957,27.48247337,44.69734573,31.20000076,5.766262531,84.36945343,22.07999992,40.89680481,151.8666992,117.1988525,42.57143402,292.4100037,35.44700623,119.409996,40.33766174,105.0999985,87.06962585,39.62458038,20.37999916,149.6399994,19.98158646,43.2905159
2018-05-04 00:00:00-04:00,43.52060699,228.5099945,80.18278503,55.63286591,48.77246094,11.27999973,139.0300598,79.04750061,188.4899902,320.2826233,25.2373085,270.3399963,85.37999725,54.87699509,126.9262543,2.472500086,121.6818542,79.49172974,124.9567719,49.09000015,37.76063919,125.4247589,61.52868652,121.0834122,62.99893188,49.36429214,58.37700653,64.51229095,23.66457176,51.02840042,52.48975754,203.6712036,121.2525711,17.77316284,102.1960754,244.8200073,45.15126038,125.7099304,90.92889404,177.5606079,124.5021133,20.3797493,42.67053223,88.91812897,46.72966003,35.38155365,320.0899963,171.2200012,28.28954124,45.12062454,32.40000153,5.916488647,91.60421753,22.63999939,41.48674774,154.1938171,117.6676102,44.41611099,291.25,35.2707634,120.2669067,40.84524155,108.7600021,88.51543427,39.90999603,21.25,149.3899994,19.86933136,44.02125549
2018-05-07 00:00:00-04:00,43.83549118,230.9900055,80.38708496,55.14380646,48.80029678,11.59000015,139.0962219,80.00700378,192.9463196,326.0288696,25.53016472,269.7000122,86.97000122,55.329319,129.917984,2.494999886,122.0270462,79.36676025,126.8043594,51.72000122,38.11907578,128.0921783,61.23601913,121.3576355,62.29142761,48.89924622,59.12782288,64.00214386,23.79130363,50.60718918,52.91227341,205.6304016,121.4800873,17.86334419,101.7060547,256.8900146,45.6217804,125.122261,91.71717834,175.7529297,125.0641556,19.94817734,43.49238968,89.90859222,47.61357498,35.22198486,326.2600098,176.0200043,29.02013969,45.83624649,32.40000153,6.154573441,89.94167328,22.86000061,41.81349945,153.7968903,117.9100418,44.85612106,288.5400085,34.82633972,119.2214813,41.32206345,110.1999969,88.36325073,39.92585373,20.56999969,149.5,20.55149651,44.23124695
2018-05-08 00:00:00-04:00,44.04618073,234.5599976,81.20429993,53.91713715,49.59832382,11.60999966,139.4521484,79.61949921,195.3012085,324.0559692,25.77995491,269.730011,86.80999756,57.34864807,130.0133362,2.424999952,122.8940811,80.49140167,128.5820313,51.97000122,38.10239792,129.7821808,59.98816681,121.32827,60.59822845,47.36460876,59.52033234,62.31478119,23.46871567,50.87239075,52.86882401,205.457016,121.539093,18.00270844,101.5498352,256.1000061,45.87841797,124.8630219,93.07570648,177.0065155,125.9884567,20.21670723,44.31424713,89.52547455,47.70196152,34.4802475,326.8900146,176.0299988,28.79925728,46.30259323,32.40000153,6.197142124,90.24311066,22.92000008,41.69549561,154.3381042,119.2273331,44.72918701,285.8599854,33.83020782,120.6953583,41.6989212,111.3000031,89.16648102,39.90206909,20.18000031,148.2700043,20.00748825,44.6764183
2018-05-09 00:00:00-04:00,44.35631943,239.7400055,82.27021027,53.62581635,50.22932816,11.94999981,140.4039764,80.40000153,194.6470642,329.9266968,26.46041679,274.0299988,88.44999695,58.11597061,132.3373718,2.650000095,123.3402557,82.2140274,129.5607605,51.5,38.37747192,132.6049347,59.80331039,128.3010559,59.96227646,46.82980347,61.37181473,61.92585754,23.02514839,51.23900223,54.38508224,209.5575256,122.7693558,18.51098633,102.3971024,262.519989,46.48579407,126.5740433,95.10509491,181.4212189,127.0376434,20.41811371,44.94517136,90.58135223,50.09835434,34.1309433,330.2999878,180.0399933,29.0796051,46.62363052,34.20000076,6.330290794,90.10610962,23.26000023,42.27636719,158.1342926,121.4578705,44.99150848,284.6000061,33.55435944,121.6122589,42.2372551,115.9899979,90.92510223,40.29846954,22.47999954,149.0700073,19.85205269,45.15517044
2018-05-10 00:00:00-04:00,44.99078751,241.1499939,82.909729,54.23272324,51.52843475,12.13000011,141.3392181,80.45400238,199.1116028,331.1586609,26.60684586,274,89.40000153,58.61676025,133.5166626,2.710999966,123.0035172,82.71388245,130.4496002,52.11999893,38.59420395,133.9295197,60.20384598,130.9941559,60.86850357,47.82964706,61.82278442,62.67193604,23.38806915,50.98939133,55.2101326,211.0398865,124.1261215,18.65034294,103.5674515,264.980011,47.03328323,126.012352,95.84305573,185.318161,128.0430603,20.56196785,45.69232559,91.48775482,51.71886444,34.54924011,329.6000061,178.9799957,29.44490623,47.86656189,32,6.437949657,90.69988251,23.61000061,42.59403229,157.8714905,121.9023438,46.51464081,288.8999939,34.25931168,122.6576843,42.62057114,117.0599976,92.97966003,40.56801987,21.71999931,151.0099945,19.78297806,45.90272522
2018-05-11 00:00:00-04:00,44.81967545,241.8800049,82.25243378,54.34602356,50.88816452,11.94999981,143.9215088,80.14550018,199.0052643,329.6090393,26.63268471,282.3900146,88.41000366,58.85102463,134.2884827,2.86074996,123.1129456,83.03658295,130.4595947,52.72999954,38.28578568,134.578125,60.01128006,130.0638275,61.0751915,48.27919388,61.84854889,62.58465195,23.41110802,51.60560989,55.10575485,210.5891418,124.1766815,18.6175518,103.495697,266.9899902,46.76808929,125.986412,95.48245239,183.0835876,128.1242676,20.15916634,45.82514572,91.29152679,50.89388275,34.65921402,326.4599915,178.8699951,29.65728378,48.01364136,33.20000076,6.2993536,90.44409943,23.38999939,42.49419785,158.6597443,122.0073929,46.73464966,306.9400024,34.42789078,123.1375427,42.63605118,116.0899963,92.37090302,40.82965088,22.18000031,155.9700012,19.80888367,45.73474121
2018-05-14 00:00:00-04:00,44.71511078,238.3699951,83.38050842,54.30555344,51.27790451,12.22999954,145.6347809,80.07700348,200.1336365,331.6591187,26.80495453,282.3399963,89.54000092,58.65715408,134.6526489,2.865999937,121.9512863,83.53858948,127.5234222,56.77999878,38.09406662,134.057373,59.94965363,129.7896118,60.91619492,48.31019974,61.98598099,62.34654999,23.43725777,52.29980469,55.26657104,211.4473724,124.1261215,18.50278473,103.6105423,269.4400024,46.96484756,125.735817,95.51600647,185.336319,128.4989471,21.03190041,45.84175873,91.59985352,52.0527916,34.54277039,328.5299988,173.7299957,29.54684258,48.34545517,33.79999924,6.319896221,101.159256,23.69000053,42.49419785,159.8466034,121.5063629,48.01237869,309.5400085,34.13671494,122.9318695,42.58959579,114.4000015,93.54615021,40.57595062,21.46999931,157.4600067,19.94704247,45.75993729
2018-05-15 00:00:00-04:00,44.30871582,236.6000061,83.10515594,54.06280136,50.19220352,12.44999981,142.6386261,78.80599976,197.5334778,329.2817993,26.89108849,276.0599976,88.69999695,58.70562363,132.3200226,2.880000114,123.2729034,84.84736633,127.9628525,57.75,37.91067123,132.9429169,59.25642014,127.4196625,60.10173416,47.70563507,61.70253372,61.5528183,23.36172295,52.25302505,54.18131638,209.4101257,124.1682129,18.06829262,103.2084503,263.75,46.12649536,126.1333237,94.78642273,183.6648865,126.4068604,20.81131935,45.53460312,90.93643951,53.0447464,34.2516861,326.1300049,173.4199982,28.67183113,47.77151489,33.40000153,6.077355862,100.5289841,23.65999985,42.4851265,160.0549774,121.861908,47.08158112,300.4500122,33.87618637,121.8350296,42.9690361,113.4700012,92.33708954,40.52838898,21.26000023,155.5399933,19.98158646,45.98671722
2018-05-16 00:00:00-04:00,44.722229,237.3899994,84.17993927,53.5287323,51.19438553,12.81999969,144.9573059,79.36399841,196.6585083,328.1749573,26.75327492,281.5100098,89.51999664,58.11597061,133.3692474,2.849999905,123.8958206,85.83344269,128.6020203,57.65000153,37.64392471,134.6054993,58.56316376,128.154129,59.8289299,47.60486984,61.8055954,61.09245682,23.11770821,52.68982315,54.14236069,208.8900299,124.3367691,18.22405243,103.8474884,268.8399963,46.74242783,124.7074432,95.04637909,187.9524536,125.0329895,20.97436333,45.63422012,91.1710434,55.490242,33.88943481,328.1900024,171.1499939,28.67183113,47.70872879,35.79999924,6.088494301,99.42364502,23.81999969,42.41252518,160.2452698,121.1831131,47.97854233,303.2099915,33.63098526,121.1752243,42.82964325,113.0699997,94.18872833,40.42532349,21.78000069,156.1600037,19.92977524,46.23030853
2018-05-17 00:00:00-04:00,44.43941498,236.8500061,84.4197464,52.77618027,50.07157516,12.81999969,145.666214,79.08799744,195.7918396,331.2260132,26.53793716,280.5700073,88.43000031,57.80094147,133.2738647,2.852499962,124.1163483,86.72092438,125.8855591,65.40000153,36.22687531,134.1122131,57.7915802,128.1051483,59.33141708,47.44986725,62.68180466,60.52892303,22.86206818,52.7288208,54.00102234,207.2775421,124.6035614,18.28143883,103.754158,268.4500122,46.88786316,125.9691467,94.72772217,184.7004395,126.151535,20.7441864,45.55119705,90.26078033,53.72240829,33.72772217,325.2200012,171.7100067,28.50191689,44.15031052,34.59999847,6.130567074,97.47792816,23.70000076,42.24007416,161.5589752,121.7487869,48.19008636,308,33.42409515,122.6748123,42.92256546,113.8799973,93.28404236,40.5521698,22.27000046,156.3399963,19.75706863,45.5415535
2018-05-18 00:00:00-04:00,44.27781296,238.0899963,84.27764893,52.54150391,45.9422493,13,147.0423889,78.71849823,192.9626465,338.0499268,26.06420326,280.3999939,88.87999725,56.5085907,135.0255432,3.012500048,126.2702942,86.44303131,126.7943726,64.68000031,36.01847839,141.8222046,57.51879883,129.2705841,59.35548401,47.47310638,62.82783127,60.43366623,22.91435814,53.05641937,53.42068863,205.457016,125.6368332,18.15027809,103.4525757,269.6700134,45.76720047,126.85923,93.19309998,177.5787659,125.2700348,20.54278374,44.76254654,90.42967987,52.43582535,33.73418808,324.1799927,173.9400024,28.63784409,44.18080139,34.40000153,6.086761475,101.415062,23.70000076,42.04040146,162.2565918,120.2213821,48.66394424,301.8099976,33.19876862,124.09729,42.51989365,115.8099976,93.46160889,40.07647705,22.13999939,157.2400055,19.86933136,45.10478592
2018-05-21 00:00:00-04:00,44.59154129,238.1000061,84.65072632,52.67097092,46.39693832,12.98999977,147.1842041,79.27300262,195.4647675,350.2637634,26.31398773,277.6700134,89.36000061,56.88821793,137.8091278,2.955250025,128.0511322,86.54164886,126.2051468,64.59999847,36.46860886,144.6358032,57.42527008,130.1617737,59.25116348,47.721138,63.63528061,60.52098846,23.03055763,52.7522316,54.1383667,206.0638733,127.4577866,18.10928154,104.4650192,268.2900085,46.46868134,129.3912354,94.04845428,181.5574799,127.0329742,20.56196785,45.12780762,91.5933609,54.4884758,34.54708862,331.8200073,171.4499969,28.45943832,41.8957901,33.20000076,6.044687748,104.7309952,23.84000015,42.84815979,165.2826385,120.7628174,48.83317566,296.6000061,33.75041199,126.882225,42.45795441,115.9599991,93.3516922,40.19540024,21.90999985,156.2200012,19.86933136,45.81032562
2018-05-22 00:00:00-04:00,44.47983551,238.7899933,85.01490021,52.95419693,46.62892914,12.97999954,148.7605286,79.06999969,195.0068359,341.6977234,26.60684586,279.6900024,87.61000061,57.41324615,135.4504395,2.955250025,126.4059296,86.72092438,125.2763596,63.75999832,36.38525009,141.6760406,57.72922516,129.4468231,59.49188614,47.96141434,62.93092346,60.86224747,23.16418648,52.90822601,53.70386505,206.3239594,127.7796555,18.09288979,104.177803,270.7999878,46.57988739,127.2567139,94.76966095,184.3825073,125.2763443,21.02231026,45.55949402,91.49951172,57.97502136,34.37675095,331.6199951,170.2599945,28.41696358,42.21684265,33.79999924,6.006574631,105.4709244,24.18000031,42.08576584,161.4683838,121.9346848,48.562397,294.6799927,33.83586502,126.4280777,43.00000381,113.2399979,93.73216248,40.48081589,21.44000053,156.2799988,20.05066109,46.41508484
2018-05-23 00:00:00-04:00,44.76501083,243.9100037,83.8423996,53.78767395,46.89910889,13.10000038,150.0783234,80.09300232,196.6994019,345.7304688,26.21924019,283.75,88.45999908,56.73477173,136.7859039,2.987499952,126.4059296,85.76174164,127.9228973,69.56999969,36.41025925,143.0371857,58.35274124,130.7395325,60.26221848,48.32568741,62.71614075,62.49734879,23.41401291,53.17341614,54.23575592,206.1592102,128.1607361,17.95352364,103.8762283,271.730011,47.2300415,127.9481049,94.33359528,184.6822815,125.087471,21.1469841,45.11950684,92.58811188,58.89822769,34.56001663,344.7200012,173.9600067,28.16210747,41.70568466,34,6.130147934,102.8126831,24.14999962,42.56680298,161.1240997,121.0052948,49.77244186,295.3099976,34.17773056,125.7168503,42.79866409,112.5999985,93.909729,40.38567734,20.34000015,156.9799957,20.05929756,47.18782806
2018-05-24 00:00:00-04:00,44.71511078,245.1499939,84.4197464,54.08707428,47.29970932,13.40999985,148.4269409,80.15350342,199.1279297,345.5283813,26.02112961,284.4100037,88.27999878,55.9835701,136.7511902,2.958250046,125.8293076,85.45697021,128.572052,69.65000153,36.31856918,144.4987793,59.03080368,128.7613068,60.88809586,48.53496552,62.92230606,63.08469391,23.54763985,52.67421722,54.21028137,204.6768036,127.957489,17.9699192,103.4453964,270.8299866,46.83653641,127.343132,93.27695465,185.6451569,125.5533829,21.0510807,44.8289566,92.25966644,60.3910675,34.75840378,349.2900085,175.5200043,29.24951363,40.00180435,34.40000153,6.133862495,101.8626633,25.02000046,42.16745377,160.7979279,120.0112686,49.9924469,294.6099854,34.37973404,125.4254913,42.55862045,112.0699997,93.63916779,40.17162323,20.20000076,156.9700012,20.79327965,45.91952896
2018-05-25 00:00:00-04:00,44.81729507,243.5599976,84.78396606,54.39458084,47.37424469,13.53999996,148.6604767,80.50749969,204.4428101,346.5774536,25.97806549,286.2099915,92.48999786,55.28084946,135.1469574,3.025000095,124.2689209,84.99081421,127.7930679,69.94000244,36.06015015,145.2478943,59.0853653,129.123703,60.9121933,48.81398392,62.26947784,63.28311157,23.62897682,52.55722427,54.14186096,203.7319031,127.6017303,17.96171951,103.1366577,266.2200012,47.4268074,127.4036484,92.79897308,183.519577,125.3141022,21.56896782,44.00709152,92.30658722,60.25355911,35.02146149,351.2900085,176.7200012,28.86721992,40.99365234,33.59999847,6.173237801,106.6858597,25.85000038,42.65755844,160.4808502,119.7283936,50.73708725,293.7399902,34.58950806,125.6568604,42.44245911,112.0199966,94.3239975,40.06856155,20.67000008,157.5,20.68102455,46.11270905
2018-05-29 00:00:00-04:00,44.65568161,242.1900024,83.8423996,54.71825027,48.46427536,13.35999966,147.9931946,80.64350128,204.1647949,339.2530518,24.94445419,287.0899963,90.54000092,53.07574844,133.2131958,2.99000001,122.5389938,82.16705322,126.7144775,68.91000366,35.8184166,141.6030121,59.70108414,128.5360718,60.97636032,48.27919388,60.79198074,63.19580078,23.65221786,52.51823044,53.34227753,196.8139801,125.5182419,17.46164131,101.3990707,266.3200073,47.32413864,124.456871,88.83240509,181.9299164,123.2426453,21.04149628,41.47508621,91.97814178,61.50086212,35.30393219,349.730011,176.3000031,28.64634132,41.30572128,33.20000076,6.156150341,106.2199631,25.46999931,41.98593903,156.4944153,114.1521301,49.78801727,296.5,34.41858292,121.9892654,40.63047409,110.7799988,93.79979706,38.73664093,20.79000092,155.2400055,20.73283195,44.47483063
2018-05-30 00:00:00-04:00,44.56062317,247.3999939,84.3664856,55.02575302,48.06367493,13.81999969,150.3285217,81.24449921,203.9276733,344.7487488,25.40096283,294.3999939,90.59999847,53.85925293,134.8087463,2.993750095,123.3700256,83.55652618,129.1313171,73.58999634,35.7183876,141.6669312,59.99727249,128.6535797,61.24921417,48.26369476,61.54788589,63.75140381,23.94852829,52.79902649,53.81174088,199.3629913,127.415451,18.16666985,102.4042587,272.3900146,47.6321106,125.9345703,90.86180878,183.3378906,125.0937347,21.08943939,42.31355286,92.86026764,61.45175934,35.63599396,353.5400085,178.4700012,29.23251915,40.71563339,33.40000153,6.265112877,105.5805283,25.57999992,42.70293808,158.7322083,116.6250687,49.92481995,300.8900146,34.76043701,123.4117508,41.11058044,110.6299973,94.56920624,39.51359558,20.04000092,156.6399994,20.95734787,45.54995346
2018-05-31 00:00:00-04:00,44.41090775,249.2799988,86.32063293,54.98530579,47.30902863,13.72999954,149.8114319,81.48100281,206.1108704,338.9450684,25.11556244,293.9599915,90.33999634,53.86733246,131.7303314,2.980000019,120.7496719,84.26469421,129.1612854,68.91000366,35.60169983,136.5786743,60.13754654,128.203125,61.57017899,48.17843628,60.8520813,64.21970367,24.04729843,52.57282639,54.93695068,196.5094452,125.272644,18.06009483,101.4636536,272.4400024,47.22148895,124.1803436,89.73808289,180.0222778,124.180748,20.65787315,41.62451172,92.75705719,56.5607605,35.75242233,351.6000061,177.6100006,29.0796051,40.99213028,32.59999847,6.24530077,104.1372223,25.12999916,42.40342712,154.836441,115.8977661,49.69396591,300.3200073,34.88475037,119.3157272,40.65369797,112.0800018,94.61995697,39.63251495,20.39999962,154,21.18186188,45.3483696
2018-06-01 00:00:00-04:00,45.21180725,251.3099976,87.4043045,53.9576149,48.66923523,14.39999962,153.105896,82.07700348,209.6023102,343.3339539,25.42691231,297.0899963,91.91999817,54.34388351,133.1264343,2.94024992,121.7587814,84.95496368,130.3497314,67.12999725,36.39358902,140.1230774,59.29580688,132.8842926,60.61528778,47.15533066,61.30736923,63.58473206,23.81490326,53.27483749,56.68494415,198.6582794,127.1190033,18.59296036,101.9232101,276.3299866,48.82975769,126.9975204,90.90373993,184.1100006,125.6667099,21.26206779,42.51280212,94.58704376,57.69021606,35.16376495,359.9299927,181.5099945,28.80775452,41.73900604,32.40000153,6.379771709,104.1372223,25.75,42.97523499,156.4762573,117.2797012,50.11291885,306.8800049,34.34088135,121.3209076,41.19575882,114.5899963,97.06344604,40.24297714,20.98999977,152.0500031,21.01779175,45.93632507
2018-06-04 00:00:00-04:00,45.58967972,253.3399963,88.8077774,53.44779968,48.7158165,14.85000038,154.6656189,83.2634964,211.2621918,347.1934509,25.42691231,298.9100037,92.06999969,54.39234924,132.2419586,2.94024992,120.673317,85.55556488,132.476944,65.97000122,36.32689667,138.4331055,58.74242783,131.8755646,60.14184952,47.27159119,61.42763901,62.14810181,23.55345535,54.76464462,57.5859108,199.9980774,127.1613235,18.64215088,102.7058563,280.2600098,48.61589432,126.3407516,90.94565582,185.8449707,126.5922318,21.1853447,42.79505539,95.41287231,58.04377747,34.99008942,361.8099976,183.5,28.75677872,42.62413025,31.79999924,6.55881834,101.1227417,26.20000076,42.94799805,156.0414124,118.427269,50.19842911,312.0899963,34.13111877,121.7579193,41.52097321,113.6800003,97.85821533,40.36188889,20.46999931,149.6499939,20.95734787,46.05391693
2018-06-05 00:00:00-04:00,45.94141769,252.6999969,89.39400482,52.83280563,49.29344177,14.85000038,151.5712585,84.81749725,211.9899292,346.5870972,25.1847477,298.6400146,92.12999725,53.92387009,132.6841888,2.901499987,120.0542831,84.57846069,133.9450226,66.94999695,36.40191269,141.0914001,58.25922394,134.1280212,59.38758469,46.96931839,62.42408752,61.67980576,23.48954391,54.64764786,57.4850235,198.6495972,126.9326859,19.19961357,103.1797333,279.1000061,48.35925674,125.8567963,90.43408966,184.338089,126.6803818,21.12780762,42.15581512,95.90087891,58.34823227,34.58411407,365.7999878,186.0899963,28.5868721,42.79288483,32,6.564265728,106.293045,26.21999931,42.77555847,156.8024445,117.4978638,50.42928696,311.8500061,34.00680161,122.0333252,41.28866959,113.2600021,99.48155975,40.60766602,20.81999969,145.7200012,21.05233192,45.77672577
2018-06-06 00:00:00-04:00,46.10064316,253.9499969,90.69085693,51.63519287,48.93941879,15.67000008,153.0892334,84.78749847,215.4732056,357.6170654,25.98042297,303.75,92.23999786,55.11122894,135.7192535,2.92750001,121.733345,86.46992493,135.3731689,67.83999634,36.89371872,144.8367767,57.00439835,134.1084137,58.08765793,45.6517067,62.95667267,60.64004135,23.07122993,56.13747787,57.28175735,202.033783,127.8897095,19.27339363,103.9049606,285.25,48.7869873,127.1876068,92.5473938,182.3014679,128.3552094,21.2045269,43.09390259,96.18239594,58.35806274,33.89589691,367.4500122,186.4199982,28.83323288,42.71749115,32.20000076,6.56624651,104.6122513,26.15999985,43.33826828,157.8081207,119.3162308,51.16460037,315.1300049,33.32308578,122.8252411,42.11722946,112.5899963,99.86206055,41.04371262,21.18000031,145.9700012,21.25094414,46.68387604
2018-06-07 00:00:00-04:00,45.97705841,247.5099945,90.99427795,51.9103241,47.7469101,14.89000034,152.8807373,84.46499634,216.4216919,354.7007751,26.02366257,305.3699951,91.01000214,55.2889328,135.5284729,2.940749884,121.9962616,86.73884583,132.736618,67.01000214,36.38525009,144.9281464,57.26940536,134.0790405,58.40861511,46.28726196,63.02539825,60.82257843,23.32105064,56.0828743,56.65597534,203.0951843,128.812912,19.30618095,104.3716507,280.7099915,47.80320358,128.0863495,92.91637421,172.4561768,129.1170502,21.29084206,43.28485489,94.67149353,58.56430817,33.95017624,361.3999939,177.4499969,28.45943832,43.02269363,32.20000076,6.510528088,109.6820755,25.71999931,43.27474213,158.9859467,119.6152725,51.84862137,308.7200012,33.54839325,124.6327515,42.14046097,113.4199982,99.12647247,41.09128189,20.92000008,145.75,21.30275536,46.72586823
2018-06-08 00:00:00-04:00,45.55879593,251.2100067,90.19107819,51.87796021,47.65373611,15.25,153.7148132,84.19950104,210.9351196,355.6343079,25.95447731,303.2900085,90.63999939,55.3050766,134.6873627,2.942500114,121.8435822,86.92711639,133.3558044,68.15000153,36.24352646,143.5304871,56.98883057,135.0191803,58.37652588,46.20200348,62.83641052,61.02894974,23.23971558,56.0906868,56.57057571,203.0429535,128.6181335,19.43735695,104.9317169,282.0299988,47.09316254,127.6888351,93.17631531,171.7256012,130.0740662,20.859272,43.09390259,95.37532806,60.29284286,34.04136276,360.5700073,178.1900024,28.16210747,43.73188019,32,6.495172977,109.7734146,25.20000076,43.72854614,158.2882996,120.2941589,51.52370834,308.1000061,33.62609863,125.1233215,42.27984619,113.4199982,97.85821533,41.26570129,21.39999962,150.5500031,21.20776367,46.76786041
